rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
38,Oklahoma,SEC,19-15,125.17977374983025,13,105.74244358916462,114,0.8744138877481378,38,19.68748280458231,15.312517195417692,7.0,11.0,7-11,0.6990720680989001,0.44654520451514323,0.8596878611892266,0.7008102877617208,0.44654520451514323,0.8596878611892266,0.6499814661211494,0.7931415706095533,115.6163320814336,105.34359022498516,115.68212833909327,105.38170011925403,124.42295341375062,105.63435331862217,129.21188926374776,106.91850495757976,0.8982515956802545,14.0,-0.04402695591788608,1429.0,1461.0,1235.0874999999999,1.1570030463428707,1.182912141852298,0.0,0.3888888888888889,-0.5172095658372764,54,284,66.1402536461434
39,N.C. State,ACC,20-14,123.01645750196778,26,104.0007759298885,87,0.8733686408012716,39,20.0,14.0,10.0,8.0,10-8,0.7236252441179731,0.5840707687121836,0.8072676921330832,0.7236252441179731,0.5840707687121836,0.8072676921330832,0.669468547718933,0.783593715409915,115.70860395383667,104.20607497533402,115.70860395383667,104.20607497533402,123.40052093974398,104.39162589346533,121.12336485222849,104.00764497479952,0.852201027885777,14.0,-0.034150623698389615,1442.0,1418.0,1253.9125,1.1500004984398833,1.1308604069263206,0.0,0.5555555555555556,0.29231542599418614,44,254,69.02511715723156
40,Texas A&M,SEC,21-11,119.81965412630565,42,101.35322405367609,45,0.8726754668087313,40,21.3990151651783,11.6009848348217,11.0,7.0,11-7,0.6742850578807768,0.42278944074124925,0.8448025130537797,0.6814790205130933,0.42278944074124925,0.8448025130537797,0.6681046931102441,0.8601162073860646,116.00161643724088,106.45161652413248,116.10374625121784,106.17858499725703,121.30979275274028,99.904547692069,119.18064197927869,99.99554130851905,0.882717488762732,13.0,0.024867256308063523,1493.0,1460.0,1308.0375,1.1414045851131944,1.1161759506130369,0.0,0.6111111111111112,1.560690222289677,41,111,71.01499080300981
41,SMU,ACC,20-13,122.9006978082652,27,104.8935624518927,97,0.8608001049245135,41,20.708882549670744,13.291117450329258,8.0,10.0,8-10,0.7135781199075525,0.5409482568658998,0.8238754966615038,0.7136928365334316,0.5409482568658998,0.8238754966615038,0.6826815346851561,0.8187210304260962,115.65352627703517,104.13055529114372,115.68038883187899,104.2294405087704,124.79260119563271,106.9666376791375,121.16204496343086,104.07032493470014,0.8517903889472146,12.0,-0.010471378078721783,1451.0,1436.0,1243.9375,1.1664573179922624,1.154398834346581,0.0,0.4444444444444444,-0.08173195545694961,47,207,68.61559581577919
42,Texas,SEC,19-14,123.19983941515378,23,105.35938915640111,105,0.8580211456513763,42,19.434620746012154,14.565379253987846,9.0,9.0,9-9,0.6774287570595672,0.41021092697779926,0.8532782191363428,0.6835970848153191,0.41021092697779926,0.8532782191363428,0.6297703077644128,0.7713759558844561,116.2933180371211,105.03162697549153,116.5468708974213,105.00636415980247,126.36666355051872,106.68371662329773,124.60234205508326,104.1949042809388,0.8866467946401786,18.0,0.0049728646475902805,1472.0,1455.0,1231.5874999999999,1.1952053751763478,1.1814020522293383,0.0,0.5,-0.25676671015249586,49,160,67.02672172101053
43,San Diego St.,MWC,22-11,112.23556136642821,111,96.01169312142,16,0.8575995210589964,43,22.0,11.0,14.0,6.0,14-6,0.649217897530885,0.5400228534460412,0.6793221975402675,0.649217897530885,0.5400228534460412,0.6793221975402675,0.733925794254544,0.7448819846852344,114.1705229782827,105.4790609384313,114.1705229782827,105.4790609384313,113.48661555752238,95.60053151878552,110.11299936093529,98.56428809745151,0.7814571375372321,9.0,-0.004763861219978849,1562.0,1406.0,1410.2124999999999,1.1076344877101856,0.9970128615368252,0.0,0.7,-0.05101593840439128,46,187,68.57773418938702
44,Auburn,SEC,18-16,123.8217562093732,20,105.98149639489043,120,0.8568234614767459,44,18.0,16.0,7.0,11.0,7-11,0.7497746847188164,0.6175088114448204,0.8584574920489182,0.7497746847188164,0.6175088114448204,0.8584574920489182,0.5904305476288094,0.6436018391457691,118.6020898239579,103.3763499599712,118.6020898239579,103.3763499599712,125.69953323920797,107.50423852006136,123.86887467091744,105.45934802866907,0.8641654809625716,17.0,0.0044462778699007055,1472.0,1489.0,1244.675,1.1826380380420591,1.1962962219053166,0.0,0.3888888888888889,0.14977126874490615,45,161,67.30388066067488
45,Saint Louis,A10,28-5,119.33442009960157,48,102.19335815670158,62,0.8560947365868538,45,28.450803713507323,5.549196286492677,15.0,3.0,15-3,0.5149376035362208,0.3886747525497848,0.5804482534228701,0.5256379801620327,0.3886747525497848,0.5804482534228701,0.8377507700507856,0.8890694798434237,108.56478914182877,107.33803807240295,109.0434243070542,107.25761860820387,120.76761063307605,103.09782419922959,101.56013243425976,79.9369138980405,0.940096810301756,2.0,0.053300082086879974,1494.0,1277.0,1258.0625,1.1875403646480203,1.0150529087386357,0.0,0.8333333333333334,1.7920636159906822,39,63,71.00392906657149
46,Missouri,SEC,20-12,119.89232810560497,40,102.92285416025044,68,0.8525905192028485,46,20.429088373084586,12.570911626915414,10.0,8.0,10-8,0.6778779061077239,0.413117027428127,0.857267714369158,0.6841542749110001,0.413117027428127,0.857267714369158,0.6550661579138113,0.8233988036244712,115.67484391429423,105.6132310031197,115.83653652227467,105.48358901759025,120.68744496331978,101.30597304004453,117.46080307985105,102.93344752891309,0.8202811636493016,14.0,0.03859757784045803,1388.0,1404.0,1231.9499999999996,1.1266691018304318,1.1396566419091687,0.0,0.5555555555555556,1.1255717194048143,42,88,66.37934235965128
47,Baylor,B12,16-16,123.36062452548268,22,106.4674628378092,129,0.8447015070663613,47,16.556330983129023,16.443669016870977,6.0,12.0,6-12,0.7079868266302096,0.4969781397627966,0.8554200154703465,0.7111585658248967,0.4969781397627966,0.8554200154703465,0.6396891826147967,0.8045297212974742,115.09856522592612,102.24138690835342,115.12299480562183,102.2338098552383,122.2290671816378,104.72330010885865,121.78484105372091,106.17573075518595,0.8288280073796934,15.0,-0.05581706071592929,1345.0,1405.0,1215.8625,1.10621061180849,1.155558297093627,0.0,0.3333333333333333,-2.2209541949859055,73,311,67.82509821183638
48,VCU,A10,27-7,119.1320560464041,49,102.96940131863298,69,0.8424681655389109,48,27.364400951470476,7.635599048529525,15.0,3.0,15-3,0.5629768985742141,0.4863520735700619,0.5989544775897911,0.5726968702479274,0.4863520735700619,0.5989544775897911,0.7958139720571479,0.7866849925746353,109.61274508717248,107.02786090130456,109.94611858086101,106.82353190286328,119.69902092037137,105.32951899227055,109.87959316300503,96.8033587963213,0.8110871739151151,5.0,0.06212963844475927,1429.0,1299.0,1230.9250000000002,1.1609155716229662,1.0553039380953346,0.0,0.8333333333333334,1.6076818592644961,40,50,68.67239049057501
49,TCU,B12,22-11,114.74660182908454,83,99.51207261964733,30,0.8372821715349151,49,22.31517271297838,11.684827287021617,11.0,7.0,11-7,0.6725284932955127,0.4276561807985122,0.8305286181995889,0.6797453887489543,0.4276561807985122,0.8305286181995889,0.655007527525584,0.7983007624877282,114.52310875310991,104.6209566233886,114.83509893690518,104.52728684899786,115.20570362289557,99.29967111063736,117.10706447189173,93.08894968581939,0.9333690070665692,13.0,0.091904797557254,1372.0,1371.0,1268.1124999999997,1.0819229366479712,1.0811343630789858,0.0,0.6111111111111112,2.3243609033003625,35,14,67.56129107152297
50,South Florida,Amer,25-8,116.69676122742885,67,101.25223132815918,42,0.8365236535955068,50,25.256955834686746,8.743044165313254,15.0,3.0,15-3,0.5485884321605896,0.5392912897108199,0.5484805959443054,0.5600034085486216,0.5392912897108199,0.5484805959443054,0.8098967165535189,0.7906962546036467,110.64792466720837,107.83322110211658,111.05104278808025,107.5370819773332,117.3498005055287,102.32032332163718,113.69824711347799,92.99556874843525,0.9098213539398726,3.0,0.012560361601205328,1555.0,1354.0,1323.9749999999997,1.1744934760852739,1.0226779206556018,0.0,0.8333333333333334,-0.2938723951481399,50,142,71.36343858531063
51,Florida St.,ACC,18-15,119.35405049808489,47,103.84722534634773,85,0.8320875244840608,51,18.0,15.0,10.0,8.0,10-8,0.6762839555279722,0.4685006146988202,0.8038740800600208,0.6762839555279722,0.4685006146988202,0.8038740800600208,0.6671064992539,0.7696271364984791,114.17465274040376,104.30873293200061,114.17465274040376,104.30873293200061,119.50892068406421,102.80546044571685,116.46981108059222,100.79937069953354,0.8404727714219106,13.0,-0.027116668281591427,1373.0,1385.0,1236.4999999999998,1.1103922361504248,1.1200970481196928,0.0,0.5555555555555556,-1.8266992396934298,67,241,70.60063024175828
52,Washington,B10,16-17,116.6991711716638,66,102.07549320851324,60,0.8234207946508647,52,16.0,17.0,7.0,13.0,7-13,0.7290361005212794,0.5167092758558872,0.8331674235455864,0.7290361005212794,0.5167092758558872,0.8331674235455864,0.6486165305429943,0.8350345294519236,116.94174257898769,104.27307863174032,116.94174257898769,104.27307863174032,119.0798835373569,104.00878008235603,120.52915962259918,105.96901553233735,0.8146582258727526,14.0,-0.04819640988629481,1471.0,1499.0,1321.4375,1.1131816676914346,1.1343707137113939,0.0,0.35,-2.982486796584221,80,297,67.04781370064215
53,New Mexico,MWC,23-10,116.41634911664312,70,101.96612155441693,57,0.8211446937256803,53,23.80271037712321,10.197289622876792,13.0,7.0,13-7,0.5977940970214431,0.4691248180743171,0.6650349284491693,0.5979601432739055,0.4691248180743171,0.6650349284491693,0.77457520717536,0.8232289030729756,111.49545307784612,105.85856720442166,111.52406895881934,105.93585551052422,117.26923841458157,100.4648063936644,113.6225916892413,97.46021481835353,0.8537771430231216,9.0,0.02920583252677944,1607.0,1438.0,1402.3625,1.1459233971244953,1.0254124735936678,0.0,0.65,-0.3713767049331285,52,105,69.82196190577656
54,Virginia Tech,ACC,19-13,117.48502906426867,59,103.00902964322697,70,0.8193846526581884,54,19.0,13.0,8.0,10.0,8-10,0.6797014783219997,0.4969790876958937,0.8061342607850609,0.6797014783219997,0.4969790876958937,0.8061342607850609,0.6884302729825696,0.8422084776038242,114.66072579923775,105.22394444601066,114.66072579923775,105.22394444601066,118.12880503826334,101.75713472882092,115.62292011558871,101.1713699438822,0.8228040004837432,11.0,0.014878307359749599,1352.0,1357.0,1233.3,1.0962458444822833,1.1003000081083274,0.0,0.4444444444444444,-0.8994235273666114,59,135,67.18501187718778
55,Grand Canyon,MWC,20-12,111.0961866742226,125,97.4142066350571,21,0.819265575139263,55,20.0,12.0,13.0,7.0,13-7,0.5826598215112203,0.42729096608209843,0.6593238842764139,0.5826598215112203,0.42729096608209843,0.6593238842764139,0.7820973163290352,0.8499518501569756,111.41245316005845,107.49348633315459,111.41245316005845,107.49348633315459,111.81357707518264,95.48046192392701,108.06877548001978,93.83442392543937,0.8353755560314174,7.0,-0.055069169307065846,1500.0,1358.0,1375.5749999999998,1.090453083256093,0.9872235247078496,0.0,0.65,-3.083922856164348,82,309,67.98576529237297
56,Boise St.,MWC,20-12,118.1731644997644,53,103.65025603186334,81,0.8187617179419675,56,21.0,11.0,12.0,8.0,12-8,0.6473705751998259,0.5743598220017218,0.6994683125250108,0.6473705751998259,0.5743598220017218,0.6994683125250108,0.75856443553088,0.8004152902542991,113.8437804986965,105.20270381620831,113.8437804986965,105.20270381620831,119.6469652876674,106.018128557092,118.12377418054287,111.06391846500001,0.6701164975011626,7.0,-0.017180617149780253,1570.0,1503.0,1354.3875,1.159195577336619,1.1097267214884956,0.0,0.6,-2.069610849322128,71,219,65.71372558836947
57,Minnesota,B10,15-17,115.88031177621227,72,101.99892120835348,58,0.812654220060666,57,15.443669016870977,17.556330983129023,8.0,12.0,8-12,0.6835392106081419,0.40485315796420274,0.8394410654313077,0.6884229165458302,0.40485315796420274,0.8394410654313077,0.6570451875564819,0.8520251638801607,115.9163133822191,105.48063248277253,116.1418985676804,105.5105364334229,118.27780795639993,102.10483061584227,117.32118495014974,102.6753529222688,0.8225101416569187,16.0,-0.07456538887284025,1359.0,1428.0,1252.7875,1.0847809385071292,1.1398581164004271,0.0,0.4,-3.954581047695894,88,340,62.64093783381729
58,UCF,B12,21-11,119.89741427286818,39,105.57611719705585,113,0.8119681272911417,58,21.295468386910912,11.704531613089088,9.0,9.0,9-9,0.7097985294576367,0.47760499945906654,0.839701015251374,0.715910039826677,0.47760499945906654,0.839701015251374,0.6544327593042315,0.8500972496319185,114.54598311783859,103.01792758584152,114.84787520737277,102.9766932698312,121.38001713271882,105.84121106997951,119.77854926647493,104.46259998282571,0.8282646757217242,13.0,0.11720593776611832,1406.0,1466.0,1271.6000000000001,1.1056936143441332,1.152878263604907,0.0,0.5,2.0674630137883057,37,7,69.10049130912232
59,Stanford,ACC,20-12,117.02672949145808,65,103.58638904933743,78,0.8026529986848525,59,20.516355462082835,12.483644537917163,9.0,9.0,9-9,0.6857426096949151,0.5309007645314878,0.7979688047493072,0.6889649781933119,0.5309007645314878,0.7979688047493072,0.722624718148959,0.8686917502289019,113.67344166903445,104.11491913128201,113.5131495335275,103.8836672090054,116.99961882976989,103.72842221516538,119.30470656223369,105.31526227960276,0.8075716566329867,10.0,0.03652254423531465,1304.0,1322.0,1181.95,1.1032615592876178,1.1184906298912813,0.0,0.5,-0.9345290153663883,61,92,66.99000350319038
60,Seton Hall,BE,21-12,108.68813511551147,168,96.22425419832119,18,0.8022971098042694,60,21.0,12.0,10.0,10.0,10-10,0.6778312645562793,0.4461470780723838,0.7893440720157365,0.6778312645562793,0.4461470780723838,0.7893440720157365,0.7158009312298084,0.8721803149378924,113.49227765767475,104.62344304848692,113.49227765767475,104.62344304848692,106.62833305721169,96.41070818707333,112.38900064702631,97.70580037130361,0.8334196043524643,8.0,0.05659200349121374,1339.0,1339.0,1318.0625,1.0158850585613353,1.0158850585613353,0.0,0.5,-0.3188572648938273,51,57,65.15079167393782
61,Arizona St.,B12,17-16,115.13247740797232,75,102.20645874656904,63,0.7973023575735794,61,17.0,16.0,7.0,11.0,7-11,0.7485423271495151,0.6112729476683707,0.8302711143974104,0.7485423271495151,0.6112729476683707,0.8302711143974104,0.6176799992429614,0.7411724844408737,117.32768236002734,103.21669558911937,117.32768236002734,103.21669558911937,116.98063204762227,102.28760661318236,116.38651531421179,100.70014044790864,0.8408878626258999,18.0,0.04027692668188071,1354.0,1437.0,1268.8625,1.0670974987439539,1.1325104177954664,0.0,0.3888888888888889,-0.9927832549570501,62,83,69.20645890988
62,Northwestern,B10,15-19,116.36993653843275,71,103.5830105588738,77,0.7922613194978975,62,15.0,19.0,5.0,15.0,5-15,0.7271773672581152,0.4918241913470165,0.8455735909268117,0.7271773672581152,0.4918241913470165,0.8455735909268117,0.6183033543930163,0.8323212351606998,117.19640612326187,103.84212925050338,117.19640612326187,103.84212925050338,115.53610705034143,104.82902093638174,116.89213667430873,104.04677141247087,0.7922805837745137,16.0,-0.03813473334475015,1377.0,1508.0,1296.85,1.061803601033273,1.1628175964837877,0.0,0.25,-3.6923547768138003,84,264,65.09202976444747
63,West Virginia,B12,18-14,108.38380120493386,176,96.48360569298225,19,0.7920807703375793,63,18.483644537917165,14.516355462082837,9.0,9.0,9-9,0.6569506005509818,0.39855360405450774,0.8307816924537601,0.6613658247266613,0.39855360405450774,0.8307816924537601,0.6871098671663413,0.8641226634536128,113.64441793108784,105.22390941934991,113.74691222047974,105.17428759025537,109.57703532579743,97.80039732875319,111.77362059290238,97.73638812768583,0.8239466783708981,14.0,0.008285410845472851,1176.0,1222.0,1149.7875000000001,1.0227976908776621,1.0628050835480467,0.0,0.5,-1.9353665922560042,69,149,62.458947441644
64,Mississippi,SEC,15-20,114.02537953316943,89,101.61531258008587,51,0.7900303471546047,64,15.0,20.0,4.0,14.0,4-14,0.7210105417733556,0.48161115317053577,0.853807115710817,0.7210105417733556,0.48161115317053577,0.853807115710817,0.6295636119137275,0.808820005767968,117.63736427295778,105.11558493746368,117.63736427295778,105.11558493746368,115.3878002210599,104.7561210548344,115.01567162187094,99.69190271343788,0.8381212625867327,20.0,-0.05327275788185143,1364.0,1490.0,1261.525,1.0812310497215671,1.1811101642852895,0.0,0.2222222222222222,-4.50616248176643,94,306,66.06920613907516
65,USC,B10,18-14,113.02870099845546,100,101.20050088857468,41,0.7809460152248183,65,18.0,14.0,7.0,13.0,7-13,0.7049818891097018,0.4619632512236473,0.8327201946867824,0.7049818891097018,0.4619632512236473,0.8327201946867824,0.6597714345081023,0.8680687307960728,116.51633205359478,104.00470758458655,116.51633205359478,104.00470758458655,112.11646956209044,101.4348095523212,110.90398894959975,100.40048190541731,0.7584545712969707,13.0,0.056686522122483374,1432.0,1593.0,1401.7875000000001,1.0215528387861925,1.136406195660897,0.0,0.35,-0.9066304339308437,60,56,70.71670022315439
66,Tulsa,Amer,27-7,120.68797302058664,36,108.13851622935042,163,0.7794816850739765,66,27.0,7.0,13.0,5.0,13-5,0.4935533508091581,0.3876831887742724,0.5443597734563655,0.4935533508091581,0.3876831887742724,0.5443597734563655,0.8674322613234895,0.9059289205051402,108.76338147885595,107.86890595645382,108.76338147885595,107.86890595645382,123.05590418790615,107.69813296264985,115.95283368575197,109.39544603499465,0.6613830753839831,1.0,0.0499924991371945,1504.0,1311.0,1227.0874999999999,1.2256664663277885,1.068383468986523,0.0,0.7222222222222222,-1.0216496904558188,63,67,67.83808603835067
67,Wake Forest,ACC,18-16,118.13410101227016,54,105.85979678385274,118,0.7793024718327588,67,18.0,16.0,7.0,11.0,7-11,0.6952200751863419,0.5235109945373003,0.8151321024040277,0.6952200751863419,0.5235109945373003,0.8151321024040277,0.6811441396699491,0.7736012212196327,115.34448915625372,104.4455810718729,115.34448915625372,104.4455810718729,118.22404797053433,106.68769670113399,116.27009201645208,104.2451592077413,0.778243590372197,14.0,0.003939181892936849,1354.0,1417.0,1229.2125000000003,1.1015182484720907,1.152770574656538,0.0,0.3888888888888889,-2.929864063954606,79,162,68.25777079576854
68,LSU,SEC,15-17,118.79962225695836,50,106.6378790320528,131,0.7759108328862241,68,15.0,17.0,3.0,15.0,3-15,0.6854818138763781,0.4380260645357739,0.8527959124912423,0.6854818138763781,0.4380260645357739,0.8527959124912423,0.6721605304324019,0.8632352766973834,115.41291470634756,104.64179121557427,115.41291470634756,104.64179121557427,115.68235469290966,107.38352752951204,116.26643994363138,105.54535839504886,0.7526045838983682,15.0,-0.05055290861138517,1367.0,1502.0,1262.4125,1.0828473260523008,1.189785430673413,0.0,0.16666666666666666,-4.377793412256194,93,302,66.58688016113696
69,Northern Iowa,MVC,23-12,109.69620527438609,150,98.47442069206011,25,0.7757478443736832,69,23.176246734004685,12.823753265995316,11.0,9.0,11-9,0.5070991940386255,0.4511495313362671,0.5343290452916364,0.519172898840814,0.4511495313362671,0.5343290452916364,0.8452671971119902,0.8538010631123083,108.80619975014166,107.87263755640288,109.11696363786142,107.47506164010659,106.95928121337029,99.30603202178365,109.47114397873307,89.09109212908334,0.9144341193664686,1.0,-0.07481245868974284,1354.0,1252.0,1261.4875,1.0733360417760778,0.9924791169155461,0.0,0.55,-5.349308073158259,106,341,62.16824836397639
70,California,ACC,21-11,113.64060832206576,94,102.0220932767757,59,0.7756149194466542,70,21.771723520337872,11.22827647966213,9.0,9.0,9-9,0.6192039497458949,0.37177039599498474,0.7860790955224695,0.6180046342868926,0.37177039599498474,0.7860790955224695,0.7447136438707722,0.9011301065934028,113.20947992654051,105.91599172977634,113.04972708930815,105.89110405040785,112.75984755295366,101.27405869540829,113.37605660845004,100.05131981820713,0.8081153220425263,10.0,0.06398009993045062,1323.0,1382.0,1261.9875000000002,1.048346358422726,1.095098010083301,0.0,0.5,-0.6692435099017661,56,45,67.8532925885852
71,Akron,MAC,29-5,117.11404984793656,64,105.31285781011701,103,0.7723179816102804,71,29.166936781805944,5.833063218194054,17.0,1.0,17-1,0.3934169316904121,0.3729734231462599,0.39096576091098273,0.4091541575461273,0.3729734231462599,0.39096576091098273,0.8793193990670142,0.8701366815792059,108.29717801869278,111.34450220410748,108.84045121194819,110.9612988934269,117.06285445364917,103.0162089080862,120.68321342299541,107.5089431096077,0.7907318667156082,1.0,0.053949368548597554,1539.0,1279.0,1274.9375,1.2071179959801952,1.0031864307073877,0.0,0.9444444444444444,-0.24102088525324827,48,61,70.30796701263348
72,Butler,BE,16-16,117.13195380409392,62,105.44934125341254,109,0.7699998167873289,72,16.0,16.0,7.0,13.0,7-13,0.686624894784169,0.48699919914101836,0.7925719303795438,0.686624894784169,0.48699919914101836,0.7925719303795438,0.7030651799728522,0.8122929106298229,113.38339768020118,104.23102883892017,113.38339768020118,104.23102883892017,117.03595092376683,107.89621193831415,121.2012218775346,105.95813903467007,0.8242907411249443,9.0,-0.030772121980979783,1509.0,1630.0,1403.4125000000001,1.075236254486831,1.1614546685311695,0.0,0.35,-4.227431425044017,91,248,68.89254901661234
73,McNeese St.,Slnd,28-5,113.1079385177069,97,101.9632039256364,56,0.7672596003398353,73,28.157216183086852,5.8427838169131485,19.0,3.0,19-3,0.42575233255250017,0.5039732306257073,0.37141253926138806,0.44106680263591086,0.5039732306257073,0.37141253926138806,0.8506411163020267,0.7528131193256243,107.5967155160463,108.77794033518306,108.21545429719784,108.47995322404351,113.55146485786038,104.1841638824365,105.63434592498041,106.1940236712298,0.4848124000315771,2.0,0.08992554182458923,1693.0,1414.0,1444.375,1.1721332756382519,0.9789701427953267,0.0,0.8636363636363636,0.6981959352011288,43,17,66.12233373972758
74,Providence,BE,15-18,120.75171316154726,35,109.04867026146728,186,0.7635668340783596,74,15.0,18.0,7.0,13.0,7-13,0.6975491030319461,0.4948279648238331,0.7932130201282189,0.6975491030319461,0.4948279648238331,0.7932130201282189,0.6813955632707842,0.7805712384897926,113.3718284124821,103.34431471857724,113.3718284124821,103.34431471857724,122.06034590235515,109.40143836612647,120.73966905580706,107.74758400412864,0.7873830058124576,10.0,-0.04996594258703674,1662.0,1703.0,1467.7749999999999,1.1323261399056397,1.1602595765699786,0.0,0.35,-5.144278391154418,100,300,71.31917374499574
75,Colorado,B12,17-15,117.9192011280762,57,106.67743649765083,134,0.7599097573317082,75,17.31251719541769,15.687482804582308,7.0,11.0,7-11,0.708330816562282,0.5332150092418313,0.8321380287953423,0.71336363689617,0.5332150092418313,0.8321380287953423,0.6799494468733841,0.8627074351770248,115.20816365022601,104.02542284401791,115.51033365299486,104.07745377590342,117.09125297885574,104.95134583147677,112.28896334147288,107.74121282023489,0.616672683828416,11.0,0.02177940540952683,1359.0,1444.0,1260.2124999999999,1.0783895573167226,1.1458384994594166,0.0,0.3888888888888889,-2.719408020322428,75,119,68.59502517056941
